Id,Weekly_Sales
1_23_2013-02-01,19860.77955
1_23_2013-02-08,22826.73595
1_23_2013-02-15,23812.79335
1_23_2013-02-22,21518.39965
1_23_2013-03-01,21661.9074
1_23_2013-03-08,19728.4584
1_23_2013-03-15,18706.00945
1_23_2013-03-22,21195.23525
1_23_2013-03-29,21122.2771
1_23_2013-04-05,21179.65835
1_23_2013-04-12,19490.19425
1_23_2013-04-19,20778.5354
1_23_2013-04-26,18769.10895
1_23_2013-05-03,20897.3155
1_23_2013-05-10,21572.16565
1_23_2013-05-17,21747.046
1_23_2013-05-24,22239.00455
1_23_2013-05-31,22038.17745
1_23_2013-06-07,20077.85095
1_23_2013-06-14,21333.72535
1_23_2013-06-21,21410.04015
1_23_2013-06-28,20469.36545
1_23_2013-07-05,21231.6269
1_23_2013-07-12,20962.90495
1_23_2013-07-19,20627.4662
1_23_2013-07-26,19532.2803
1_24_2012-11-02,5107.50295
1_24_2012-11-09,5831.16815
1_24_2012-11-16,4873.8666
1_24_2012-11-23,10762.00315
1_24_2012-11-30,5742.6604
1_24_2012-12-07,8098.1009
1_24_2012-12-14,9588.6759
1_24_2012-12-21,10356.3374
1_24_2012-12-28,5370.05175
1_24_2013-01-04,5156.4753
1_24_2013-01-11,3565.0842
1_24_2013-01-18,4788.65475
1_24_2013-01-25,3866.88485
1_24_2013-02-01,5466.0029
1_24_2013-02-08,6824.8325
1_24_2013-02-15,6475.22355
1_24_2013-02-22,6525.41575
1_24_2013-03-01,5964.19155
1_24_2013-03-08,5863.0958
1_24_2013-03-15,5891.58125
1_24_2013-03-22,6025.6426
1_24_2013-03-29,5689.3088
1_24_2013-04-05,5625.99665
1_24_2013-04-12,5644.13235
1_24_2013-04-19,5286.7662
1_24_2013-04-26,5053.64035
1_24_2013-05-03,5320.53935
1_24_2013-05-10,5082.6366
1_24_2013-05-17,5848.2016
1_24_2013-05-24,4969.54855
1_24_2013-05-31,5052.1538
1_24_2013-06-07,5017.6643
1_24_2013-06-14,5736.5591
1_24_2013-06-21,5590.99695
1_24_2013-06-28,7864.5666
1_24_2013-07-05,5241.63705
1_24_2013-07-12,5090.8909
1_24_2013-07-19,5171.1917
1_24_2013-07-26,6076.42875
1_25_2012-11-02,9000.08055
1_25_2012-11-09,10048.1029
1_25_2012-11-16,8789.9186
1_25_2012-11-23,11859.18135
1_25_2012-11-30,9690.59235
1_25_2012-12-07,10736.89085
1_25_2012-12-14,10463.60605
1_25_2012-12-21,13900.15755
1_25_2012-12-28,9623.02945
1_25_2013-01-04,7785.57315
1_25_2013-01-11,6819.43485
1_25_2013-01-18,8124.8697
1_25_2013-01-25,6711.8101
1_25_2013-02-01,9618.5507
1_25_2013-02-08,9956.3785
1_25_2013-02-15,10261.2452
1_25_2013-02-22,10746.7613
1_25_2013-03-01,11619.27015
1_25_2013-03-08,10379.52055
1_25_2013-03-15,10094.74525
1_25_2013-03-22,11530.2244
1_25_2013-03-29,10710.81545
1_25_2013-04-05,10907.2608
1_25_2013-04-12,10184.18755
1_25_2013-04-19,10302.73995
1_25_2013-04-26,9241.54765
1_25_2013-05-03,10147.35385
1_25_2013-05-10,10034.27575
1_25_2013-05-17,10695.50975
1_25_2013-05-24,10345.34515
1_25_2013-05-31,10484.2373
1_25_2013-06-07,9553.55895
1_25_2013-06-14,10249.16405
1_25_2013-06-21,10250.69655
1_25_2013-06-28,9435.68445
1_25_2013-07-05,10186.4185
1_25_2013-07-12,9796.25545
1_25_2013-07-19,9920.029
1_25_2013-07-26,9379.65355
1_26_2012-11-02,6318.86185
1_26_2012-11-09,7411.69455
1_26_2012-11-16,6217.5193
1_26_2012-11-23,8452.3154
1_26_2012-11-30,7254.9263
1_26_2012-12-07,7555.9552
1_26_2012-12-14,8755.39765
1_26_2012-12-21,10689.92045
1_26_2012-12-28,5678.14655
1_26_2013-01-04,4772.9849
1_26_2013-01-11,4643.04805
1_26_2013-01-18,6177.17625
1_26_2013-01-25,5091.41005
1_26_2013-02-01,6488.89815
1_26_2013-02-08,8165.27825
1_26_2013-02-15,7423.4562
1_26_2013-02-22,7693.667
1_26_2013-03-01,7364.5584
1_26_2013-03-08,6907.6576
1_26_2013-03-15,7748.6336
1_26_2013-03-22,7315.46435
1_26_2013-03-29,7332.93445
1_26_2013-04-05,7624.40415
1_26_2013-04-12,6913.99975
1_26_2013-04-19,6576.26595
1_26_2013-04-26,7015.8837
1_26_2013-05-03,6510.066
1_26_2013-05-10,6583.83895
1_26_2013-05-17,6507.5029
1_26_2013-05-24,5365.06825
1_26_2013-05-31,5682.2434
1_26_2013-06-07,5592.6753
1_26_2013-06-14,5427.818
1_26_2013-06-21,5313.56245
1_26_2013-06-28,5262.554
1_26_2013-07-05,5510.0141
1_26_2013-07-12,5307.79505
1_26_2013-07-19,5620.0428
1_26_2013-07-26,5934.33795
1_27_2012-11-02,1600.81855
1_27_2012-11-09,1630.706
1_27_2012-11-16,1663.9979
1_27_2012-11-23,2066.09265
1_27_2012-11-30,1825.74775
1_27_2012-12-07,2085.1663
1_27_2012-12-14,3500.118
1_27_2012-12-21,4235.76845
1_27_2012-12-28,2700.5053
1_27_2013-01-04,2169.6446
1_27_2013-01-11,1683.4715
1_27_2013-01-18,1910.7142
1_27_2013-01-25,1180.7858
1_27_2013-02-01,1701.3022
1_27_2013-02-08,1923.46435
1_27_2013-02-15,2227.33175
1_27_2013-02-22,1748.0945
1_27_2013-03-01,1665.97625
1_27_2013-03-08,1512.83535
1_27_2013-03-15,1429.2643
1_27_2013-03-22,1446.7652
1_27_2013-03-29,1702.2613
1_27_2013-04-05,1560.32055
1_27_2013-04-12,1414.39925
1_27_2013-04-19,1429.73165
1_27_2013-04-26,1473.58135
1_27_2013-05-03,1472.17105
1_27_2013-05-10,1351.89955
1_27_2013-05-17,1270.0337
1_27_2013-05-24,1038.69815
1_27_2013-05-31,1238.81475
1_27_2013-06-07,1126.59665
1_27_2013-06-14,1133.05675
1_27_2013-06-21,1090.00705
1_27_2013-06-28,1155.2868
1_27_2013-07-05,1132.0561
1_27_2013-07-12,1071.587
1_27_2013-07-19,1106.24835
1_27_2013-07-26,1372.59815
1_28_2012-11-02,617.46895
1_28_2012-11-09,700.51045
1_28_2012-11-16,636.80465
1_28_2012-11-23,559.7425
1_28_2012-11-30,637.22525
1_28_2012-12-07,636.28545
1_28_2012-12-14,798.0873
1_28_2012-12-21,808.65385
1_28_2012-12-28,705.25955
1_28_2013-01-04,651.00905
1_28_2013-01-11,577.7269
1_28_2013-01-18,666.8362
1_28_2013-01-25,642.12095
1_28_2013-02-01,564.5363
1_28_2013-02-08,622.94625
1_28_2013-02-15,761.0354
1_28_2013-02-22,676.5849
1_28_2013-03-01,638.95145
1_28_2013-03-08,601.22165
1_28_2013-03-15,597.65745
1_28_2013-03-22,544.2703
1_28_2013-03-29,612.74245
1_28_2013-04-05,613.28625
1_28_2013-04-12,572.56695
1_28_2013-04-19,556.32475
1_28_2013-04-26,604.78755
1_28_2013-05-03,600.2675
1_28_2013-05-10,530.49865
1_28_2013-05-17,492.1433
1_28_2013-05-24,383.34755
1_28_2013-05-31,445.9914
1_28_2013-06-07,431.9664
1_28_2013-06-14,360.7232
1_28_2013-06-21,348.6182
1_28_2013-06-28,349.98455
1_28_2013-07-05,390.8866
1_28_2013-07-12,383.4023
1_28_2013-07-19,409.64635
1_28_2013-07-26,474.5154
1_29_2012-11-02,4372.38035
1_29_2012-11-09,4390.708
1_29_2012-11-16,4539.1914
1_29_2012-11-23,5565.7116
1_29_2012-11-30,5029.00355
1_29_2012-12-07,5290.70165
1_29_2012-12-14,7735.5336
1_29_2012-12-21,10635.91325
1_29_2012-12-28,6859.0629
1_29_2013-01-04,5433.1917
1_29_2013-01-11,4332.14145
1_29_2013-01-18,4728.05765
1_29_2013-01-25,3941.8927
1_29_2013-02-01,4902.435
1_29_2013-02-08,6361.2041
1_29_2013-02-15,6429.7859
1_29_2013-02-22,5200.00125
1_29_2013-03-01,5058.01125
1_29_2013-03-08,4517.08905
1_29_2013-03-15,4202.22045
1_29_2013-03-22,4297.8441
1_29_2013-03-29,4745.30975
1_29_2013-04-05,4511.48225
1_29_2013-04-12,4026.9768
1_29_2013-04-19,4018.91205
1_29_2013-04-26,4002.76035
1_29_2013-05-03,3984.20135
1_29_2013-05-10,4069.3259
1_29_2013-05-17,4149.56285
1_29_2013-05-24,3778.3916
1_29_2013-05-31,3821.6197
1_29_2013-06-07,3835.31235
1_29_2013-06-14,3899.01345
1_29_2013-06-21,3862.12915
1_29_2013-06-28,3879.412
1_29_2013-07-05,3747.21895
1_29_2013-07-12,3743.2891
1_29_2013-07-19,3734.6867
1_29_2013-07-26,3850.9093
1_30_2012-11-02,2798.51775
1_30_2012-11-09,2842.4409
1_30_2012-11-16,2409.07085
1_30_2012-11-23,3025.0506
1_30_2012-11-30,2561.6031
1_30_2012-12-07,2624.13565
1_30_2012-12-14,2522.1051
1_30_2012-12-21,2840.11875
1_30_2012-12-28,2442.34
1_30_2013-01-04,2460.0825
1_30_2013-01-11,2137.205
1_30_2013-01-18,2642.31835
1_30_2013-01-25,2585.3796
1_30_2013-02-01,3159.0386
1_30_2013-02-08,3898.9143
1_30_2013-02-15,3572.8863
1_30_2013-02-22,3449.5539
1_30_2013-03-01,3485.7314
1_30_2013-03-08,3080.53715
1_30_2013-03-15,2907.01615
1_30_2013-03-22,3299.52305
1_30_2013-03-29,3265.74595
1_30_2013-04-05,3276.1595
1_30_2013-04-12,2942.8388
1_30_2013-04-19,3031.4354
1_30_2013-04-26,2722.27015
1_30_2013-05-03,2902.45715
1_30_2013-05-10,2911.46415
1_30_2013-05-17,3294.84355
1_30_2013-05-24,3215.8876
1_30_2013-05-31,3168.8208
1_30_2013-06-07,2947.08285
1_30_2013-06-14,3269.3378
1_30_2013-06-21,3393.71955
1_30_2013-06-28,3130.01785
1_30_2013-07-05,3175.5883
1_30_2013-07-12,2999.37095
1_30_2013-07-19,2999.2872
1_30_2013-07-26,2883.89435
1_31_2012-11-02,1925.9196
1_31_2012-11-09,1854.58335
1_31_2012-11-16,1637.69975
1_31_2012-11-23,1624.7169
1_31_2012-11-30,1778.62595
1_31_2012-12-07,2814.9249
1_31_2012-12-14,2941.3155
1_31_2012-12-21,3960.8518
1_31_2012-12-28,2109.0379
1_31_2013-01-04,2160.22195
1_31_2013-01-11,1971.14965
1_31_2013-01-18,1931.67795
1_31_2013-01-25,1766.31045
1_31_2013-02-01,2080.9154
1_31_2013-02-08,2574.51605
1_31_2013-02-15,2346.7901
1_31_2013-02-22,2288.9144
1_31_2013-03-01,1973.9322
1_31_2013-03-08,1785.27285
1_31_2013-03-15,1756.881
1_31_2013-03-22,1864.0689
1_31_2013-03-29,1742.53325
1_31_2013-04-05,1668.3597
1_31_2013-04-12,1620.9327
1_31_2013-04-19,1576.2585
1_31_2013-04-26,1496.2912
1_31_2013-05-03,1550.204
1_31_2013-05-10,1756.05525
1_31_2013-05-17,2167.31935
1_31_2013-05-24,1677.7469
1_31_2013-05-31,1536.3931
1_31_2013-06-07,1594.9207
1_31_2013-06-14,2364.77655
1_31_2013-06-21,2515.0734
1_31_2013-06-28,3190.33135
1_31_2013-07-05,1975.29415
1_31_2013-07-12,2190.5199
1_31_2013-07-19,1767.14815
1_31_2013-07-26,2113.4102
1_32_2012-11-02,7499.34945
1_32_2012-11-09,7210.03305
1_32_2012-11-16,5970.3754
1_32_2012-11-23,8991.45225
1_32_2012-11-30,8303.38575
1_32_2012-12-07,10729.60435
1_32_2012-12-14,14959.183
1_32_2012-12-21,28857.45535
1_32_2012-12-28,14301.4277
1_32_2013-01-04,9481.2415
1_32_2013-01-11,6321.3153
1_32_2013-01-18,8974.94525
1_32_2013-01-25,6631.702
1_32_2013-02-01,8006.1139
1_32_2013-02-08,10268.345
1_32_2013-02-15,19303.27705
1_32_2013-02-22,8981.6359
1_32_2013-03-01,9072.1152
1_32_2013-03-08,7607.79605
1_32_2013-03-15,6711.19945
1_32_2013-03-22,7623.6324
1_32_2013-03-29,8274.9033
1_32_2013-04-05,8217.42275
1_32_2013-04-12,6291.01
1_32_2013-04-19,6369.0129
1_32_2013-04-26,6290.69415
1_32_2013-05-03,6489.50535
1_32_2013-05-10,6896.8331
1_32_2013-05-17,6865.586
1_32_2013-05-24,6689.84885
1_32_2013-05-31,6711.08225
1_32_2013-06-07,5953.0799
1_32_2013-06-14,6332.2879
1_32_2013-06-21,6275.6062
1_32_2013-06-28,6117.0077
1_32_2013-07-05,7123.80405
1_32_2013-07-12,6343.14695
1_32_2013-07-19,6451.5886
1_32_2013-07-26,5972.72965
1_33_2012-11-02,4957.55295
1_33_2012-11-09,5760.51975
1_33_2012-11-16,4717.5587
1_33_2012-11-23,10672.59835
1_33_2012-11-30,6165.9021
1_33_2012-12-07,7744.7247
1_33_2012-12-14,7909.37295
1_33_2012-12-21,11654.45705
1_33_2012-12-28,5210.3728
1_33_2013-01-04,4364.7042
1_33_2013-01-11,3328.98255
1_33_2013-01-18,4404.9546
1_33_2013-01-25,2975.906
1_33_2013-02-01,5493.33705
1_33_2013-02-08,6419.70395
1_33_2013-02-15,6243.5772
1_33_2013-02-22,5983.09745
1_33_2013-03-01,5224.67155
1_33_2013-03-08,4994.77185
1_33_2013-03-15,5283.64315
1_33_2013-03-22,6088.53665
1_33_2013-03-29,5695.88
1_33_2013-04-05,5716.95015
1_33_2013-04-12,5189.5189
1_33_2013-04-19,5222.5037
1_33_2013-04-26,4918.35555
1_33_2013-05-03,5304.11185
1_33_2013-05-10,4978.5371
1_33_2013-05-17,5979.197
1_33_2013-05-24,5539.64105
1_33_2013-05-31,5639.43815
1_33_2013-06-07,5192.8453
1_33_2013-06-14,6313.32935
1_33_2013-06-21,6338.526
1_33_2013-06-28,7634.68375
1_33_2013-07-05,5779.2834
1_33_2013-07-12,5906.79745
1_33_2013-07-19,5431.4881
1_33_2013-07-26,5863.50065
1_34_2012-11-02,11204.97795
1_34_2012-11-09,11828.86275
1_34_2012-11-16,10775.3479
1_34_2012-11-23,14500.90175
1_34_2012-11-30,11285.58315
1_34_2012-12-07,14063.59325
1_34_2012-12-14,12999.9293
1_34_2012-12-21,15167.6439
1_34_2012-12-28,11330.9811
1_34_2013-01-04,9704.742
1_34_2013-01-11,8541.1185
1_34_2013-01-18,10130.87855
1_34_2013-01-25,8150.9027
1_34_2013-02-01,11106.03545
1_34_2013-02-08,13378.0162
1_34_2013-02-15,12729.09965
1_34_2013-02-22,13367.0406
1_34_2013-03-01,12514.7056
1_34_2013-03-08,12374.6323
1_34_2013-03-15,11839.5576
1_34_2013-03-22,13809.1292
1_34_2013-03-29,13227.6398
1_34_2013-04-05,13411.4586
1_34_2013-04-12,11589.64565
1_34_2013-04-19,11879.4604
1_34_2013-04-26,11127.9471
1_34_2013-05-03,11497.71155
1_34_2013-05-10,12636.6483
1_34_2013-05-17,13255.2873
1_34_2013-05-24,13599.119
1_34_2013-05-31,13204.6941
1_34_2013-06-07,12377.8369
1_34_2013-06-14,12834.6998
1_34_2013-06-21,12771.25545
1_34_2013-06-28,11110.38125
1_34_2013-07-05,12995.33735
1_34_2013-07-12,12304.5088
1_34_2013-07-19,12790.3432
1_34_2013-07-26,10625.2885
1_35_2012-11-02,2181.60625
1_35_2012-11-09,2464.93395
1_35_2012-11-16,2550.66695
1_35_2012-11-23,3090.31495
1_35_2012-11-30,2493.1731
1_35_2012-12-07,2723.9623
1_35_2012-12-14,2788.6837
1_35_2012-12-21,3305.02245
1_35_2012-12-28,2584.61125
1_35_2013-01-04,2135.11835
1_35_2013-01-11,2111.33995
1_35_2013-01-18,2205.97725
1_35_2013-01-25,1569.3932
1_35_2013-02-01,2464.00305
1_35_2013-02-08,3076.5035
1_35_2013-02-15,2469.57405
1_35_2013-02-22,2454.09945
1_35_2013-03-01,2429.0039
1_35_2013-03-08,2400.75465
1_35_2013-03-15,2270.2677
1_35_2013-03-22,2489.3722
1_35_2013-03-29,2442.77415
1_35_2013-04-05,2523.38845
1_35_2013-04-12,2176.6067
1_35_2013-04-19,2184.5624
1_35_2013-04-26,2142.8659
1_35_2013-05-03,2118.07185
1_35_2013-05-10,2461.01215
1_35_2013-05-17,2300.632
1_35_2013-05-24,2632.9115
1_35_2013-05-31,2596.7703
1_35_2013-06-07,2306.9629
1_35_2013-06-14,2504.23045
1_35_2013-06-21,2558.2423
1_35_2013-06-28,2052.73545
1_35_2013-07-05,2519.41605
1_35_2013-07-12,2391.1963
1_35_2013-07-19,2412.5527
1_35_2013-07-26,1996.115
1_36_2012-11-02,1255.7253
1_36_2012-11-09,1558.28725
1_36_2012-11-16,1337.88075
1_36_2012-11-23,1640.02095
1_36_2012-11-30,1804.41085
1_36_2012-12-07,2596.741
1_36_2012-12-14,2022.14445
1_36_2012-12-21,3841.57175
1_36_2012-12-28,2552.70945
1_36_2013-01-04,1429.5537
1_36_2013-01-11,1015.4411
1_36_2013-01-18,1331.45765
1_36_2013-01-25,777.1951
1_36_2013-02-01,1421.9546
1_36_2013-02-08,2380.3343
1_36_2013-02-15,1698.1411
1_36_2013-02-22,1276.8456
1_36_2013-03-01,1352.63165
1_36_2013-03-08,1402.37775
1_36_2013-03-15,1286.6045
1_36_2013-03-22,2130.25695
1_36_2013-03-29,2140.89745
1_36_2013-04-05,2049.8827
1_36_2013-04-12,1327.79985
1_36_2013-04-19,1649.55015
1_36_2013-04-26,1221.06725
1_36_2013-05-03,1535.27495
1_36_2013-05-10,1607.15025
1_36_2013-05-17,1627.56575
1_36_2013-05-24,2996.0897
1_36_2013-05-31,2869.51895
1_36_2013-06-07,1954.32905
1_36_2013-06-14,2301.44735
1_36_2013-06-21,2618.81355
1_36_2013-06-28,1231.00305
1_36_2013-07-05,2388.3856
1_36_2013-07-12,2376.54545
1_36_2013-07-19,2300.4229
1_36_2013-07-26,1129.68325
1_37_2012-11-02,2683.96425
1_37_2012-11-09,3038.1426
1_37_2012-11-16,2803.7637
1_37_2012-11-23,2706.0948
1_37_2012-11-30,2490.8299
1_37_2012-12-07,2705.7381
1_37_2012-12-14,2447.0204
1_37_2012-12-21,2521.4696
1_37_2012-12-28,2520.56345
1_37_2013-01-04,2661.69905
1_37_2013-01-11,2651.86195
1_37_2013-01-18,2428.1145
1_37_2013-01-25,2007.5969
1_37_2013-02-01,2883.59725
1_37_2013-02-08,3295.665
1_37_2013-02-15,3360.42045
1_37_2013-02-22,2943.982
1_37_2013-03-01,2825.3999
1_37_2013-03-08,2607.8308
1_37_2013-03-15,2444.96465
1_37_2013-03-22,2746.1825
1_37_2013-03-29,2775.0256
1_37_2013-04-05,2873.6117
1_37_2013-04-12,2554.7554
1_37_2013-04-19,2584.49875
1_37_2013-04-26,2507.5836
1_37_2013-05-03,2586.48245
1_37_2013-05-10,2713.37035
1_37_2013-05-17,2997.5935
1_37_2013-05-24,2868.75505
1_37_2013-05-31,2807.0226
1_37_2013-06-07,2696.10505
1_37_2013-06-14,2969.54695
1_37_2013-06-21,2929.5122
1_37_2013-06-28,2780.34495
1_37_2013-07-05,2780.7736
1_37_2013-07-12,2850.3835
1_37_2013-07-19,2646.7946
1_37_2013-07-26,2606.64285
1_38_2012-11-02,76310.1331
1_38_2012-11-09,84332.722
1_38_2012-11-16,75963.78125
1_38_2012-11-23,58629.448
1_38_2012-11-30,85544.56115
1_38_2012-12-07,81810.8024
1_38_2012-12-14,76327.14245
1_38_2012-12-21,71461.90915
1_38_2012-12-28,70613.891
1_38_2013-01-04,81680.54395
1_38_2013-01-11,75803.5836
1_38_2013-01-18,73200.8933
1_38_2013-01-25,68834.80135
1_38_2013-02-01,81710.2923
1_38_2013-02-08,85757.9335
1_38_2013-02-15,87685.64395
1_38_2013-02-22,83580.8385
1_38_2013-03-01,81382.95835
1_38_2013-03-08,78078.65115
1_38_2013-03-15,73823.58365
1_38_2013-03-22,81408.9819
1_38_2013-03-29,82736.25065
1_38_2013-04-05,82474.98475
1_38_2013-04-12,74073.24025
1_38_2013-04-19,71562.95725
1_38_2013-04-26,73095.47525
1_38_2013-05-03,69790.8737
1_38_2013-05-10,77016.8543
1_38_2013-05-17,81058.76435
1_38_2013-05-24,73430.0213
1_38_2013-05-31,70900.7443
1_38_2013-06-07,74829.57165
1_38_2013-06-14,77186.02915
1_38_2013-06-21,75492.7997
1_38_2013-06-28,75659.28645
1_38_2013-07-05,74312.52035
1_38_2013-07-12,73369.23435
1_38_2013-07-19,75032.1576
1_38_2013-07-26,70037.79105
1_40_2012-11-02,59541.7928
1_40_2012-11-09,60154.93215
1_40_2012-11-16,58866.40575
1_40_2012-11-23,54270.0858
1_40_2012-11-30,60424.68245
1_40_2012-12-07,59569.374
1_40_2012-12-14,59528.21705
1_40_2012-12-21,61269.634
1_40_2012-12-28,58159.88735
1_40_2013-01-04,62774.8394
1_40_2013-01-11,60745.54895
1_40_2013-01-18,59172.98985
1_40_2013-01-25,56031.3465
1_40_2013-02-01,63717.23985
1_40_2013-02-08,64773.0288
1_40_2013-02-15,64246.63185
1_40_2013-02-22,64220.3177
1_40_2013-03-01,62636.2552
1_40_2013-03-08,60152.4564
1_40_2013-03-15,59151.4266
1_40_2013-03-22,61989.7559
1_40_2013-03-29,61941.97815
1_40_2013-04-05,61175.6856
1_40_2013-04-12,58157.28885
1_40_2013-04-19,58744.30585
1_40_2013-04-26,58219.37465
1_40_2013-05-03,58220.04865
1_40_2013-05-10,58681.9955
1_40_2013-05-17,60603.6206
1_40_2013-05-24,57728.2459
1_40_2013-05-31,57471.26085
1_40_2013-06-07,57270.1295
1_40_2013-06-14,57804.2035
1_40_2013-06-21,57179.76855
1_40_2013-06-28,56647.3404
1_40_2013-07-05,58307.0377
1_40_2013-07-12,56541.3655
1_40_2013-07-19,57535.1826
1_40_2013-07-26,57024.83225
1_41_2012-11-02,598.34815
1_41_2012-11-09,725.2796
1_41_2012-11-16,790.92005
1_41_2012-11-23,3158.6165
1_41_2012-11-30,1519.7578
1_41_2012-12-07,1059.7867
1_41_2012-12-14,1798.73225
1_41_2012-12-21,2946.38025
1_41_2012-12-28,1420.56605
1_41_2013-01-04,678.0055
1_41_2013-01-11,444.21295
1_41_2013-01-18,799.10545
1_41_2013-01-25,492.60075
1_41_2013-02-01,595.7498
1_41_2013-02-08,606.9156
1_41_2013-02-15,578.7331
1_41_2013-02-22,601.18855
1_41_2013-03-01,764.79655
1_41_2013-03-08,686.12735
1_41_2013-03-15,742.3603
1_41_2013-03-22,778.1017
1_41_2013-03-29,741.78485
1_41_2013-04-05,684.95305
1_41_2013-04-12,730.64845
1_41_2013-04-19,866.75615
1_41_2013-04-26,844.5933
1_41_2013-05-03,1099.29215
1_41_2013-05-10,682.54995
1_41_2013-05-17,654.37615
1_41_2013-05-24,477.212
1_41_2013-05-31,903.21345
1_41_2013-06-07,671.875
1_41_2013-06-14,551.2874
1_41_2013-06-21,481.56215
1_41_2013-06-28,605.30055
1_41_2013-07-05,525.40685
1_41_2013-07-12,490.041
1_41_2013-07-19,617.61835
1_41_2013-07-26,940.82045
1_42_2012-11-02,7921.76015
1_42_2012-11-09,7849.22115
1_42_2012-11-16,8262.1834
1_42_2012-11-23,7343.5277
1_42_2012-11-30,7085.7052
1_42_2012-12-07,7378.8763
1_42_2012-12-14,7586.7253
1_42_2012-12-21,7777.21415
1_42_2012-12-28,7442.965
1_42_2013-01-04,7721.2889
1_42_2013-01-11,7382.4737
1_42_2013-01-18,7762.6717
1_42_2013-01-25,7214.3438
1_42_2013-02-01,8617.67165
1_42_2013-02-08,8707.12625
1_42_2013-02-15,8673.67035
1_42_2013-02-22,8645.0159
1_42_2013-03-01,7815.7185
1_42_2013-03-08,7881.7026
1_42_2013-03-15,7937.0031
1_42_2013-03-22,8297.8569
1_42_2013-03-29,8080.46535
1_42_2013-04-05,8218.7185
1_42_2013-04-12,7852.7081
1_42_2013-04-19,7709.6051
1_42_2013-04-26,7840.547
1_42_2013-05-03,7479.8157
1_42_2013-05-10,7998.65335
1_42_2013-05-17,8524.86505
1_42_2013-05-24,8202.6365
1_42_2013-05-31,7807.45885
1_42_2013-06-07,7906.1025
1_42_2013-06-14,8568.66245
1_42_2013-06-21,8553.74085
1_42_2013-06-28,8166.369
1_42_2013-07-05,8293.1909
1_42_2013-07-12,8302.16055
1_42_2013-07-19,7901.60955
1_42_2013-07-26,7663.66595
1_44_2012-11-02,4955.4801
1_44_2012-11-09,5524.2201
1_44_2012-11-16,5271.9284
1_44_2012-11-23,7419.7145
1_44_2012-11-30,6161.30575
1_44_2012-12-07,7723.7657
1_44_2012-12-14,8030.99525
1_44_2012-12-21,7271.6408
1_44_2012-12-28,4163.664
1_44_2013-01-04,4643.96825
1_44_2013-01-11,4353.8981
1_44_2013-01-18,5325.7489
1_44_2013-01-25,4736.51015
1_44_2013-02-01,5304.47915
1_44_2013-02-08,5490.6206
1_44_2013-02-15,5342.70735
1_44_2013-02-22,5077.35585
1_44_2013-03-01,5004.9829
1_44_2013-03-08,5044.35905
1_44_2013-03-15,5259.6819
1_44_2013-03-22,5335.9397
1_44_2013-03-29,5245.9589
1_44_2013-04-05,5205.3865
1_44_2013-04-12,5306.74305
1_44_2013-04-19,5359.23635
1_44_2013-04-26,5290.6968
1_44_2013-05-03,5494.9878
1_44_2013-05-10,5077.344
1_44_2013-05-17,4854.6728
1_44_2013-05-24,4731.92235
1_44_2013-05-31,4980.3887
1_44_2013-06-07,5208.8941
1_44_2013-06-14,4654.8354
1_44_2013-06-21,4461.3845
1_44_2013-06-28,4864.10475
1_44_2013-07-05,4867.59535
1_44_2013-07-12,4753.07385
1_44_2013-07-19,5178.0007
1_44_2013-07-26,5678.22655
1_45_2012-11-30,12.29865
1_45_2012-12-07,23.4751
1_45_2013-01-18,13.6646
1_45_2013-02-01,22.8209
1_45_2013-02-08,41.02635
1_45_2013-02-15,31.2346
1_45_2013-02-22,29.6704
1_46_2012-11-02,18877.877
1_46_2012-11-09,18277.14575
1_46_2012-11-16,18935.93675
1_46_2012-11-23,20227.4551
1_46_2012-11-30,19920.5924
1_46_2012-12-07,22203.36595
1_46_2012-12-14,29680.4884
1_46_2012-12-21,36960.8404
1_46_2012-12-28,25872.85955
1_46_2013-01-04,19126.53005
1_46_2013-01-11,17559.4597
1_46_2013-01-18,19048.62215
1_46_2013-01-25,17722.6253
1_46_2013-02-01,19790.36425
1_46_2013-02-08,21425.1169
1_46_2013-02-15,22062.3818
1_46_2013-02-22,20732.0155
1_46_2013-03-01,20464.57
1_46_2013-03-08,19679.51725
1_46_2013-03-15,18607.59615
1_46_2013-03-22,20139.56935
1_46_2013-03-29,20647.4411
1_46_2013-04-05,19853.8652
1_46_2013-04-12,18669.35765
1_46_2013-04-19,18835.0854
1_46_2013-04-26,18157.9788
1_46_2013-05-03,18855.63145
1_46_2013-05-10,19580.29965
1_46_2013-05-17,20332.3481
1_46_2013-05-24,20773.25665
1_46_2013-05-31,20767.4176
1_46_2013-06-07,19578.35835
1_46_2013-06-14,20007.7374
1_46_2013-06-21,20166.68775
1_46_2013-06-28,18482.75635
1_46_2013-07-05,19981.13325
1_46_2013-07-12,19739.7594
1_46_2013-07-19,19978.04255
1_46_2013-07-26,18028.46635
1_47_2012-12-21,-306.185
1_47_2013-03-01,-172.455
1_47_2013-04-26,-169.0
1_47_2013-05-10,81.235
1_48_2012-11-02,1123.25
1_48_2012-11-09,2043.5448
1_48_2012-11-16,1114.51465
1_48_2012-11-23,3011.11495
1_48_2012-11-30,2482.895
1_48_2012-12-07,1676.25465
1_48_2012-12-14,2222.36495
1_48_2012-12-21,5005.245
1_48_2012-12-28,1616.5345
1_48_2013-01-04,1409.65495
1_48_2013-01-11,1160.3149
1_48_2013-01-18,1297.0299
1_48_2013-01-25,1127.25975
